S1Ware,JacSim
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.166666667
TS3-DRP,0.2
TS3-DRP,0.222222222
TS3-DRP,0.222222222
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.25
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.285714286
TS3-DRP,0.3
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.333333333
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.375
TS3-DRP,0.4
TS3-DRP,0.4
TS3-DRP,0.4
TS3-DRP,0.4
TS3-DRP,0.4
TS3-DRP,0.4
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.428571429
TS3-DRP,0.444444444
TS3-DRP,0.444444444
TS3-DRP,0.444444444
TS3-DRP,0.444444444
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.5
TS3-DRP,0.571428571
TS3-DRP,0.571428571
TS3-DRP,0.571428571
TS3-DRP,0.571428571
TS3-DRP,0.571428571
TS3-DRP,0.571428571
TS3-DRP,0.571428571
TS3-DRP,0.625
TS3-DRP,0.625
TS3-DRP,0.625
TS3-DRP,0.666666667
TS3-DRP,0.666666667
TS3-DRP,0.666666667
TS3-DRP,0.666666667
TS3-DRP,0.8
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0
TS3-S1BW,0.1
TS3-S1BW,0.1
TS3-S1BW,0.1
TS3-S1BW,0.111111111
TS3-S1BW,0.125
TS3-S1BW,0.125
TS3-S1BW,0.125
TS3-S1BW,0.125
TS3-S1BW,0.125
TS3-S1BW,0.125
TS3-S1BW,0.142857143
TS3-S1BW,0.142857143
TS3-S1BW,0.142857143
TS3-S1BW,0.142857143
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.166666667
TS3-S1BW,0.2
TS3-S1BW,0.2
TS3-S1BW,0.2
TS3-S1BW,0.2
TS3-S1BW,0.2
TS3-S1BW,0.222222222
TS3-S1BW,0.25
TS3-S1BW,0.25
TS3-S1BW,0.25
TS3-S1BW,0.25
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.285714286
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.333333333
TS3-S1BW,0.375
TS3-S1BW,0.375
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.4
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.428571429
TS3-S1BW,0.444444444
TS3-S1BW,0.444444444
TS3-S1BW,0.444444444
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.5
TS3-S1BW,0.571428571
TS3-S1BW,0.571428571
TS3-S1BW,0.571428571
TS3-S1BW,0.571428571
TS3-S1BW,0.571428571
TS3-S1BW,0.571428571
TS3-S1BW,0.571428571
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.6
TS3-S1BW,0.666666667
TS3-S1BW,0.666666667
TS3-S1BW,0.666666667
TS3-S1BW,0.666666667
TS3-S1BW,0.666666667
TS3-S1BW,0.666666667
TS3-S1BW,0.666666667
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,0.8
TS3-S1BW,1
TS3-S1BW,1
TS3-S1BW,1
TS3-S1BW,1
TS3-S1BW,1
TS3-S1BW,1
TS3-S1BW,1
TS3-S1PR,0
TS3-S1PR,0
TS3-S1PR,0
TS3-S1PR,0
TS3-S1PR,0
TS3-S1PR,0.1
TS3-S1PR,0.1
TS3-S1PR,0.111111111
TS3-S1PR,0.111111111
TS3-S1PR,0.111111111
TS3-S1PR,0.111111111
TS3-S1PR,0.111111111
TS3-S1PR,0.111111111
TS3-S1PR,0.111111111
TS3-S1PR,0.125
TS3-S1PR,0.125
TS3-S1PR,0.125
TS3-S1PR,0.125
TS3-S1PR,0.125
TS3-S1PR,0.125
TS3-S1PR,0.125
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.142857143
TS3-S1PR,0.2
TS3-S1PR,0.2
TS3-S1PR,0.2
TS3-S1PR,0.2
TS3-S1PR,0.2
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.222222222
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.25
TS3-S1PR,0.272727273
TS3-S1PR,0.272727273
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.285714286
TS3-S1PR,0.3
TS3-S1PR,0.3
TS3-S1PR,0.3
TS3-S1PR,0.3
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.333333333
TS3-S1PR,0.363636364
TS3-S1PR,0.363636364
TS3-S1PR,0.363636364
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.375
TS3-S1PR,0.4
TS3-S1PR,0.4
TS3-S1PR,0.4
TS3-S1PR,0.4
TS3-S1PR,0.4
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.428571429
TS3-S1PR,0.444444444
TS3-S1PR,0.444444444
TS3-S1PR,0.444444444
TS3-S1PR,0.444444444
TS3-S1PR,0.444444444
TS3-S1PR,0.444444444
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.5
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.571428571
TS3-S1PR,0.625
TS3-S1PR,0.666666667
TS3-S1PR,0.666666667
TS3-S1PR,0.666666667
TS3-S1PR,0.714285714
TS3-S1PR,0.714285714
TS3-S1PR,0.75
TS3-S1PR,0.833333333
TS3-S1PR,0.857142857
TS3-S1PR,0.857142857
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0
TS3-SBW,0.111111111
TS3-SBW,0.111111111
TS3-SBW,0.111111111
TS3-SBW,0.111111111
TS3-SBW,0.111111111
TS3-SBW,0.111111111
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.125
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.142857143
TS3-SBW,0.166666667
TS3-SBW,0.166666667
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.2
TS3-SBW,0.222222222
TS3-SBW,0.222222222
TS3-SBW,0.25
TS3-SBW,0.25
TS3-SBW,0.25
TS3-SBW,0.25
TS3-SBW,0.25
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.285714286
TS3-SBW,0.3
TS3-SBW,0.3
TS3-SBW,0.3
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.333333333
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.375
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.4
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.428571429
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.5
TS3-SBW,0.6
TS3-SBW,0.6
TS3-SBW,0.6
TS3-SBW,0.6
TS3-SBW,0.666666667
TS3-SBW,0.666666667
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.75
TS3-SBW,0.8
TS3-SBW,0.8
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0
TS3-SRW,0.1
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.111111111
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.125
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.142857143
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.166666667
TS3-SRW,0.181818182
TS3-SRW,0.181818182
TS3-SRW,0.181818182
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.2
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.222222222
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.25
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.285714286
TS3-SRW,0.333333333
TS3-SRW,0.333333333
TS3-SRW,0.333333333
TS3-SRW,0.333333333
TS3-SRW,0.333333333
TS3-SRW,0.333333333
TS3-SRW,0.375
TS3-SRW,0.375
TS3-SRW,0.375
TS3-SRW,0.375
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.4
TS3-SRW,0.428571429
TS3-SRW,0.5
TS3-SRW,0.5
TS3-SRW,0.6
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0
TS4-F,0.111111111
TS4-F,0.111111111
TS4-F,0.125
TS4-F,0.125
TS4-F,0.125
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.142857143
TS4-F,0.166666667
TS4-F,0.166666667
TS4-F,0.166666667
TS4-F,0.166666667
TS4-F,0.166666667
TS4-F,0.2
TS4-F,0.2
TS4-F,0.2
TS4-F,0.2
TS4-F,0.222222222
TS4-F,0.222222222
TS4-F,0.222222222
TS4-F,0.222222222
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.25
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.285714286
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.333333333
TS4-F,0.375
TS4-F,0.375
TS4-F,0.375
TS4-F,0.375
TS4-F,0.375
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.4
TS4-F,0.428571429
TS4-F,0.428571429
TS4-F,0.428571429
TS4-F,0.428571429
TS4-F,0.428571429
TS4-F,0.428571429
TS4-F,0.428571429
TS4-F,0.444444444
TS4-F,0.444444444
TS4-F,0.444444444
TS4-F,0.444444444
TS4-F,0.444444444
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.5
TS4-F,0.555555556
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.571428571
TS4-F,0.625
TS4-F,0.625
TS4-F,0.625
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.666666667
TS4-F,0.714285714
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.8
TS4-F,0.833333333
TS4-F,0.833333333
TS4-F,0.833333333
TS4-F,0.833333333
TS4-F,0.833333333
TS4-F,1
TS4-F,1
TS4-F,1
TS5-JPA,0
TS5-JPA,0
TS5-JPA,0
TS5-JPA,0
TS5-JPA,0
TS5-JPA,0
TS5-JPA,0.090909091
TS5-JPA,0.090909091
TS5-JPA,0.1
TS5-JPA,0.1
TS5-JPA,0.111111111
TS5-JPA,0.111111111
TS5-JPA,0.111111111
TS5-JPA,0.125
TS5-JPA,0.125
TS5-JPA,0.125
TS5-JPA,0.125
TS5-JPA,0.2
TS5-JPA,0.2
TS5-JPA,0.2
TS5-JPA,0.222222222
TS5-JPA,0.222222222
TS5-JPA,0.222222222
TS5-JPA,0.222222222
TS5-JPA,0.222222222
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
TS5-JPA,0.25
